,top_genres,num_tracks_in_album,num_listens_per_album,track_favorites,duration,interest,num_listens_per_song,chroma_cens,chroma_cqt,chroma_stft,mfcc,rmse,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zcr
305,Electronic/Rock,0,2,2,1,2,1,0,0,2,4,1,3,4,4,4,4,4
306,Electronic/Rock,0,2,2,1,1,4,1,1,3,4,2,3,4,4,4,0,3
307,Electronic/Rock,0,2,2,0,2,1,3,3,3,4,2,3,4,4,4,3,3
308,Electronic/Rock,0,2,2,0,1,4,3,1,3,4,2,3,4,4,4,0,2
309,Electronic/Rock,0,2,2,1,1,4,3,1,3,4,1,3,4,4,4,3,4
310,Electronic/Rock,0,4,2,3,1,4,1,2,2,4,2,3,4,4,4,0,3
311,Electronic/Rock,0,4,2,0,1,1,2,1,1,1,1,2,4,4,3,0,0
312,Electronic/Rock,0,4,2,1,2,1,2,2,3,4,3,3,4,4,4,4,2
313,Electronic/Rock,0,4,2,2,2,1,2,2,2,4,3,3,4,4,4,3,4
314,Electronic/Rock,0,4,2,0,1,4,3,3,4,4,3,3,4,4,4,0,3
315,Electronic/Rock,0,4,2,2,2,1,4,4,3,4,3,3,4,4,4,2,3
316,Electronic/Rock,0,4,3,3,3,3,1,0,3,4,4,3,4,4,4,4,2
317,Electronic/Rock,0,4,3,2,3,1,1,2,3,4,4,3,4,4,4,2,4
318,Electronic/Rock,0,4,3,2,3,1,1,2,4,4,3,3,4,4,4,3,4
319,Electronic/Rock,0,4,3,3,3,1,3,3,3,4,4,3,4,4,4,2,3
320,Electronic/Rock,0,4,3,2,3,1,1,1,2,0,2,3,4,4,4,3,4
321,Electronic/Rock,2,2,1,3,1,4,3,3,3,0,0,2,3,4,3,3,2
322,Electronic/Rock,2,2,1,1,4,2,1,2,4,4,0,2,3,4,4,4,3
323,Electronic/Rock,2,2,1,4,4,2,1,2,2,0,0,2,3,4,3,3,2
324,Electronic/Rock,2,2,1,4,4,2,1,1,3,0,0,2,3,4,3,0,2
325,Electronic/Rock,2,2,1,1,4,2,1,1,3,0,2,2,3,4,3,1,2
326,Electronic/Rock,2,2,1,0,4,2,1,2,3,0,1,2,3,4,4,0,3
327,Electronic/Rock,2,2,1,3,4,2,0,1,0,4,2,2,3,4,3,3,2
328,Electronic/Rock,2,2,1,0,4,2,4,4,1,3,0,1,1,0,0,1,3
329,Electronic/Rock,0,2,3,4,3,3,2,3,2,0,3,2,4,3,3,0,3
330,Electronic/Rock,0,3,3,2,2,1,3,3,3,2,4,3,4,4,4,4,4
331,Electronic/Rock,0,3,3,1,1,4,2,2,3,3,4,1,3,4,2,1,1
332,Electronic/Rock,0,3,3,1,1,4,1,2,0,2,2,2,3,4,4,4,4
333,Electronic/Rock,0,3,3,2,2,4,0,1,3,2,3,1,3,4,3,2,2
334,Electronic/Rock,0,3,3,1,3,3,0,0,3,3,3,1,3,4,3,3,0
335,Electronic/Rock,3,1,3,2,3,3,1,3,3,4,4,3,4,4,4,2,2
336,Electronic/Rock,3,1,3,1,1,1,1,3,3,4,4,3,4,4,4,4,4
337,Electronic/Rock,3,1,3,1,1,4,2,3,4,4,4,3,4,4,4,2,2
338,Electronic/Rock,3,1,3,1,1,4,2,3,4,4,4,3,4,4,4,2,2
339,Electronic/Rock,3,1,3,1,1,4,2,4,4,4,4,3,4,4,4,3,2
340,Electronic/Rock,3,1,3,0,1,4,2,4,2,4,4,3,4,4,4,2,4
341,Electronic/Rock,3,1,3,1,1,1,2,4,4,4,4,3,4,4,4,3,2
342,Electronic/Rock,3,1,3,3,2,3,1,2,2,4,4,3,4,4,4,3,4
343,Electronic/Rock,3,1,1,1,3,1,1,1,4,4,2,3,3,1,3,4,4
344,Electronic/Rock,3,1,1,2,3,1,4,3,4,0,4,3,4,3,4,4,4
345,Electronic/Rock,3,1,1,3,3,1,3,3,4,0,4,4,2,1,0,1,0
346,Electronic/Rock,3,1,1,2,3,4,1,1,4,4,3,3,4,3,4,3,4
347,Electronic/Rock,3,1,1,2,3,3,4,4,4,4,2,3,4,3,4,4,4
348,Electronic/Rock,2,3,1,0,1,4,4,3,4,4,1,3,4,0,4,1,4
349,Electronic/Rock,2,3,1,3,4,2,0,0,0,1,0,3,4,0,4,2,4
350,Electronic/Rock,2,3,1,0,0,2,2,3,3,0,0,3,4,0,4,2,4
351,Electronic/Rock,2,3,1,4,4,2,2,4,4,0,0,3,4,0,4,3,4
352,Electronic/Rock,2,3,1,0,0,0,4,4,4,4,4,3,4,0,4,4,3
353,Electronic/Rock,2,3,1,2,0,0,1,2,0,4,1,3,4,0,4,3,4
354,Electronic/Rock,2,3,1,0,0,0,0,0,0,3,2,3,4,0,4,4,4
355,Electronic/Rock,2,3,1,0,3,3,3,3,4,0,1,3,4,0,4,4,3
356,Electronic/Rock,2,3,1,0,4,2,0,0,0,4,1,3,4,0,4,3,4
357,Electronic/Rock,2,3,1,3,4,0,0,0,4,4,2,0,0,0,1,4,0
358,Electronic/Rock,2,3,1,0,0,2,3,4,4,3,1,3,4,0,4,2,3
359,Electronic/Rock,2,3,1,0,4,2,0,1,4,0,1,3,4,0,4,2,2
360,Electronic/Rock,2,3,1,2,4,0,4,4,1,1,0,3,4,0,4,2,4
361,Electronic/Rock,2,3,1,1,4,0,2,1,0,0,1,3,4,0,4,4,4
362,Electronic/Rock,2,3,1,1,4,2,3,3,3,3,0,3,4,0,4,1,4
363,Electronic/Rock,0,1,4,0,2,1,4,4,1,0,4,1,1,1,2,1,3
364,Electronic/Rock,0,1,4,1,2,1,3,4,2,0,2,2,2,3,3,4,3
365,Electronic/Rock,0,1,4,3,2,1,2,2,2,0,3,4,1,1,2,0,2
366,Electronic/Rock,0,1,4,2,2,1,4,4,0,3,3,1,2,3,3,3,2
367,Electronic/Rock,0,1,4,0,2,1,1,1,1,3,2,1,1,3,2,2,3
368,Electronic/Rock,0,1,4,1,2,3,2,2,1,3,3,4,1,3,0,2,1
369,Electronic/Rock,0,1,4,1,3,3,3,3,0,1,3,1,2,4,3,3,3
370,Electronic/Rock,0,1,4,2,1,1,0,0,1,4,3,3,4,3,4,1,3
371,Electronic/Rock,0,1,4,3,2,1,1,1,2,0,4,2,4,4,3,3,2
372,Electronic/Rock,0,1,4,2,2,3,3,3,3,4,4,3,4,4,4,2,3
373,Electronic/Rock,0,1,4,3,2,1,3,4,3,4,4,3,4,4,4,3,4
374,Electronic/Rock,0,1,4,3,3,3,0,0,3,4,4,3,4,4,4,3,1
375,Electronic/Rock,0,1,4,3,2,1,4,4,4,4,4,3,4,4,4,3,3
376,Electronic/Rock,0,2,3,1,2,3,0,1,1,3,3,3,3,4,3,0,3
377,Electronic/Rock,0,2,3,3,1,4,3,1,4,4,4,3,4,2,4,4,4
378,Electronic/Rock,0,2,3,1,1,4,3,2,3,0,1,3,4,0,4,3,4
379,Electronic/Rock,0,2,3,2,1,1,2,3,2,4,4,3,4,4,4,0,4
380,Electronic/Rock,0,2,3,1,1,1,3,3,4,1,2,3,4,0,4,2,4
381,Electronic/Rock,0,2,3,0,1,4,4,4,4,3,0,3,4,0,4,2,3
382,Electronic/Rock,0,2,3,1,1,4,4,3,3,1,0,3,4,0,4,2,4
383,Electronic/Rock,3,4,3,2,2,1,3,2,1,2,1,1,2,3,2,1,2
384,Electronic/Rock,3,4,3,2,1,4,1,0,0,1,1,1,3,4,3,3,2
385,Electronic/Rock,3,4,3,2,1,4,1,1,2,3,1,2,3,4,3,3,2
386,Electronic/Rock,3,4,3,1,2,1,4,4,3,2,1,2,3,4,4,3,2
387,Electronic/Rock,3,4,3,2,1,4,0,1,4,1,1,3,4,4,4,0,4
388,Electronic/Rock,3,4,3,2,1,4,3,4,2,3,1,3,4,4,4,4,4
389,Electronic/Rock,3,4,3,1,1,2,2,3,3,1,0,3,4,4,4,3,4
390,Electronic/Rock,3,4,3,2,1,4,0,0,3,3,0,3,4,4,4,3,4
391,Electronic/Rock,3,4,3,3,1,4,0,0,3,3,1,3,4,4,4,0,4
392,Electronic/Rock,3,4,3,2,1,4,2,2,3,3,1,3,4,4,4,0,4
393,Electronic/Rock,3,4,3,1,2,4,1,1,2,3,1,4,2,3,2,3,1
394,Electronic/Rock,0,2,3,1,2,4,2,3,2,1,4,3,4,2,4,0,4
395,Electronic/Rock,0,2,3,2,1,2,2,2,4,0,4,3,4,2,4,3,4
396,Electronic/Rock,0,2,3,1,1,2,0,1,1,0,4,3,4,4,4,4,4
397,Electronic/Rock,0,2,3,1,2,4,3,3,4,4,4,3,4,3,4,4,4
398,Electronic/Rock,0,2,3,1,2,4,1,2,3,4,4,3,4,3,4,3,4
399,Electronic/Rock,0,2,3,1,2,4,2,3,3,0,4,3,4,3,4,3,4
400,Electronic/Rock,0,2,3,2,2,4,3,3,4,4,4,3,4,4,4,3,4
401,Electronic/Rock,1,1,4,3,4,4,2,1,2,1,3,4,1,4,0,3,1
402,Electronic/Rock,1,1,4,3,4,4,2,3,0,1,3,4,1,2,0,2,2
403,Electronic/Rock,1,1,4,3,4,4,2,1,3,3,3,1,3,4,3,2,2
404,Electronic/Rock,1,1,4,3,4,2,4,3,4,0,4,2,3,4,3,2,3
405,Electronic/Rock,1,1,4,1,4,2,4,3,3,0,2,0,0,1,1,4,0
406,Electronic/Rock,1,1,4,3,3,3,0,0,2,0,4,1,2,4,2,3,1
407,Electronic/Rock,1,1,4,1,4,2,1,1,3,1,4,1,1,3,2,3,2
408,Electronic/Rock,1,1,4,3,4,2,4,3,3,3,3,2,3,4,3,0,2
409,Electronic/Rock,1,1,4,0,4,2,1,2,1,0,4,0,0,0,1,1,1
410,Electronic/Rock,1,1,4,2,4,2,0,0,3,4,4,0,1,3,0,0,0
411,Electronic/Rock,1,1,4,2,4,2,1,2,3,3,3,1,2,3,2,2,1
412,Electronic/Rock,1,1,4,0,4,2,3,3,0,1,2,0,0,0,1,3,1
413,Electronic/Rock,1,1,4,1,4,2,1,2,2,2,4,1,3,4,3,2,2
414,Electronic/Rock,1,1,4,3,4,2,0,1,3,3,4,1,2,4,2,4,1
415,Electronic/Rock,1,1,4,2,4,2,4,4,3,2,4,0,1,3,0,2,0
416,Electronic/Rock,1,1,4,3,1,4,1,2,1,1,3,4,1,2,2,3,2
417,Electronic/Rock,3,4,1,0,2,1,1,0,1,4,4,1,3,4,3,0,0
418,Electronic/Rock,3,4,1,0,1,4,1,1,0,3,4,4,2,4,0,2,0
419,Electronic/Rock,3,4,1,0,1,4,2,2,0,0,3,2,3,4,3,2,1
420,Electronic/Rock,3,4,0,0,4,4,4,3,1,0,3,2,3,4,3,2,0
421,Electronic/Rock,3,4,1,0,1,4,3,3,1,1,4,2,3,4,3,4,1
422,Electronic/Rock,3,4,1,0,1,4,2,3,1,3,2,2,3,4,3,3,1
423,Electronic/Rock,3,4,1,1,4,4,1,1,0,1,4,1,3,4,3,4,0
424,Electronic/Rock,3,4,1,2,1,4,4,2,0,1,4,2,3,4,3,3,1
425,Electronic/Rock,3,4,1,0,1,4,4,3,0,0,4,1,3,4,3,3,1
426,Electronic/Rock,3,4,1,0,4,4,1,0,1,1,4,1,3,4,3,1,0
427,Electronic/Rock,3,1,2,0,2,1,2,2,3,4,1,3,4,4,4,3,3
428,Electronic/Rock,3,1,2,1,2,3,2,3,2,4,1,2,4,4,3,3,2
429,Electronic/Rock,3,1,2,1,2,1,3,3,3,0,4,1,4,3,3,3,1
430,Electronic/Rock,3,1,2,1,3,3,4,3,2,4,4,3,4,3,4,2,4
431,Electronic/Rock,3,1,2,3,2,3,3,3,3,4,4,3,4,3,4,3,4
432,Electronic/Rock,3,1,2,0,2,3,3,3,4,4,3,3,4,4,4,3,3
433,Electronic/Rock,3,1,2,1,2,1,3,3,3,4,4,3,4,1,4,3,3
434,Electronic/Rock,3,1,2,1,2,3,3,2,2,4,4,1,3,2,3,3,1
435,Electronic/Rock,3,1,2,2,3,3,1,2,4,4,2,2,4,4,3,2,2
436,Electronic/Rock,3,1,2,1,3,3,1,1,2,4,4,2,4,1,3,3,1
437,Electronic/Rock,3,2,0,2,1,2,3,3,4,4,1,3,4,4,4,0,4
438,Electronic/Rock,3,2,0,3,1,2,2,3,3,4,1,3,4,4,4,4,4
439,Electronic/Rock,3,2,0,4,1,2,2,3,3,4,1,3,4,4,4,1,4
440,Electronic/Rock,3,2,0,1,1,2,2,2,0,4,1,3,4,4,4,2,2
441,Electronic/Rock,3,2,0,2,4,2,4,3,2,4,2,3,4,4,4,4,4
442,Electronic/Rock,3,2,0,4,1,2,0,0,1,4,2,3,4,4,4,0,3
443,Electronic/Rock,3,2,0,3,4,2,2,2,2,4,1,3,4,4,4,0,4
444,Electronic/Rock,3,2,0,2,1,2,3,3,4,4,1,3,4,4,4,4,4
445,Electronic/Rock,3,2,0,3,1,2,3,3,1,4,2,3,4,4,4,4,2
446,Electronic/Rock,3,2,0,0,2,2,2,3,4,4,1,3,4,4,4,4,4
447,Electronic/Rock,2,1,0,0,4,2,2,2,0,4,1,4,1,2,0,3,1
448,Electronic/Rock,2,1,0,0,1,4,1,1,2,4,1,2,4,3,4,4,0
449,Electronic/Rock,2,1,0,1,1,1,4,3,0,1,1,4,1,2,0,1,1
450,Electronic/Rock,2,1,0,0,4,4,2,2,0,1,2,1,2,3,2,2,1
451,Electronic/Rock,2,1,0,1,4,2,1,1,1,4,3,2,4,4,3,3,1
452,Electronic/Rock,2,1,0,1,4,4,0,0,3,0,2,4,2,3,2,3,1
453,Electronic/Rock,2,1,0,0,4,4,2,2,3,4,1,3,4,4,4,0,2
454,Electronic/Rock,2,1,0,2,4,2,0,0,1,4,3,2,3,4,3,2,0
455,Electronic/Rock,2,1,0,0,4,2,1,1,0,4,2,4,2,4,0,4,1
456,Electronic/Rock,2,1,0,3,1,1,4,3,4,0,1,4,1,2,0,0,1
457,Electronic/Rock,2,1,0,1,4,2,1,1,2,0,1,4,2,2,0,0,0
458,Electronic/Rock,2,1,0,2,4,2,0,0,0,4,2,0,0,1,0,4,0
459,Electronic/Rock,2,1,0,0,4,4,2,1,2,0,4,1,3,4,2,0,0
460,Electronic/Rock,2,1,0,1,4,4,0,0,1,1,2,1,3,4,2,2,1
461,Electronic/Rock,2,1,1,0,4,4,1,0,0,4,4,2,4,4,4,3,2
462,Electronic/Rock,2,1,0,2,3,3,0,0,1,0,3,0,1,3,1,3,0
463,Electronic/Rock,2,1,0,0,4,4,1,1,3,4,2,1,2,4,2,2,3
464,Electronic/Rock,2,1,0,0,4,2,4,4,0,2,1,0,0,2,1,2,2
465,Electronic/Rock,2,1,0,2,4,4,2,1,2,0,2,0,1,3,1,4,0
466,Electronic/Rock,2,1,0,3,1,4,4,4,3,1,0,2,3,3,3,4,2
467,Electronic/Rock,2,1,0,0,4,2,0,0,2,4,2,1,3,4,3,3,1
468,Electronic/Rock,2,1,0,0,4,2,1,1,2,3,1,1,2,3,2,4,2
469,Electronic/Rock,2,1,0,1,4,2,3,2,4,0,1,2,3,4,3,3,1
470,Electronic/Rock,2,1,0,2,1,1,3,4,2,1,0,3,4,4,4,1,1
471,Electronic/Rock,2,1,0,1,4,2,3,2,2,0,3,2,3,4,3,3,1
472,Electronic/Rock,2,1,0,0,1,1,3,3,2,4,1,3,4,4,4,4,4
473,Electronic/Rock,2,1,0,0,4,4,1,1,1,4,2,4,2,3,2,2,0
474,Electronic/Rock,2,1,0,1,4,4,2,2,2,1,2,4,1,3,0,3,0
475,Electronic/Rock,0,2,4,3,3,1,0,0,4,4,4,3,4,4,4,4,2
476,Electronic/Rock,0,2,4,2,2,4,2,2,1,4,3,3,4,4,4,4,3
477,Electronic/Rock,0,2,4,4,2,4,2,2,4,4,3,3,4,4,4,2,4
478,Electronic/Rock,0,2,4,3,3,1,3,1,4,4,4,3,4,4,4,0,2
479,Electronic/Rock,0,1,4,3,3,3,4,4,2,0,3,3,4,1,4,1,4
480,Electronic/Rock,0,1,4,1,2,3,4,4,4,1,2,3,4,1,4,4,2
481,Electronic/Rock,0,1,4,4,3,3,1,0,4,0,4,3,4,0,4,4,1
482,Electronic/Rock,0,1,4,2,2,1,3,3,1,2,1,3,3,1,4,0,4
483,Electronic/Rock,0,1,4,2,3,3,4,4,3,0,2,3,4,0,4,4,4
484,Electronic/Rock,0,1,4,0,2,1,1,2,0,1,2,1,2,1,2,2,3
485,Electronic/Rock,0,1,2,1,2,1,4,3,1,1,3,3,4,4,4,3,3
486,Electronic/Rock,0,1,2,3,3,3,3,2,2,0,3,3,4,4,4,0,3
487,Electronic/Rock,0,1,2,1,3,3,3,3,2,3,2,3,4,4,4,2,4
488,Electronic/Rock,0,1,2,3,3,3,3,3,3,0,3,3,4,4,4,2,4
489,Electronic/Rock,0,1,2,2,3,3,1,2,3,0,3,3,4,4,4,4,4
490,Electronic/Rock,3,4,0,1,1,4,3,4,2,2,3,3,4,4,4,3,4
491,Electronic/Rock,3,4,3,4,1,4,1,2,3,0,3,3,4,3,4,2,3
492,Electronic/Rock,3,4,0,2,1,4,1,2,2,2,3,3,4,4,4,2,2
493,Electronic/Rock,3,4,0,1,1,4,4,2,0,2,3,3,4,4,4,3,4
494,Electronic/Rock,3,4,0,1,1,4,4,4,4,2,2,3,4,4,4,2,3
495,Electronic/Rock,3,4,0,1,1,4,3,4,2,2,4,3,4,4,4,2,4
496,Electronic/Rock,3,4,0,2,4,4,1,2,1,0,3,3,4,2,4,3,3
497,Electronic/Rock,3,4,3,3,1,4,4,4,4,4,3,3,4,2,4,2,3
498,Electronic/Rock,0,2,3,2,1,1,3,4,1,4,4,3,4,4,4,2,4
499,Electronic/Rock,0,2,3,2,1,4,1,2,2,4,4,3,4,4,4,2,4
500,Electronic/Rock,0,2,3,2,1,1,3,4,2,4,4,3,4,4,4,3,4
501,Electronic/Rock,0,2,3,2,1,4,2,3,3,4,3,3,4,4,4,3,4
502,Electronic/Rock,0,2,3,2,1,4,3,3,4,4,4,3,4,4,4,4,4
503,Electronic/Rock,3,3,0,1,2,1,2,3,3,3,4,4,1,0,2,3,1
504,Electronic/Rock,3,3,0,0,3,3,2,1,1,2,3,3,4,4,4,0,2
505,Electronic/Rock,3,3,0,2,3,3,3,2,0,4,3,3,4,4,4,3,4
506,Electronic/Rock,3,3,0,1,2,1,2,1,2,4,4,3,4,4,4,2,3
507,Electronic/Rock,3,3,0,0,3,3,2,2,0,4,0,3,4,4,4,1,4
508,Electronic/Rock,3,3,0,2,3,1,4,4,3,2,4,3,4,4,4,4,4
509,Electronic/Rock,3,3,0,1,3,3,0,1,1,3,4,2,2,0,4,1,3
510,Electronic/Rock,3,3,0,3,3,3,1,1,0,4,4,3,4,4,4,2,4
511,Electronic/Rock,3,3,0,2,3,3,3,4,0,4,4,3,4,4,4,4,4
512,Electronic/Rock,0,4,3,3,2,4,2,3,4,4,4,3,4,3,4,4,3
513,Electronic/Rock,0,4,3,2,2,1,3,4,4,0,3,3,4,0,4,3,4
514,Electronic/Rock,0,4,3,2,2,1,2,3,3,0,3,3,4,1,4,2,4
515,Electronic/Rock,0,4,3,0,2,1,4,4,1,1,3,3,4,4,4,1,4
516,Electronic/Rock,0,4,3,1,2,1,1,1,3,4,4,3,4,3,4,3,4
517,Electronic/Rock,3,4,4,0,2,1,2,2,2,1,2,3,4,4,4,0,1
518,Electronic/Rock,3,4,4,0,2,1,3,3,4,4,3,3,4,4,4,0,1
519,Electronic/Rock,3,4,4,2,2,1,3,4,3,4,3,3,4,4,4,1,2
520,Electronic/Rock,3,4,4,0,2,1,4,3,2,3,3,3,4,4,4,1,1
521,Electronic/Rock,3,4,4,1,2,1,3,2,1,4,2,3,4,4,4,0,2
522,Electronic/Rock,3,4,4,0,2,1,3,2,4,0,2,3,4,4,4,2,3
523,Electronic/Rock,3,4,4,1,3,1,2,3,1,4,3,3,4,4,4,3,2
524,Electronic/Rock,3,4,4,0,2,1,3,3,0,4,3,3,4,4,4,1,3
525,Electronic/Rock,0,2,1,1,1,4,2,1,0,4,0,3,3,3,3,0,3
526,Electronic/Rock,0,2,1,3,2,4,2,2,1,4,1,2,3,3,3,4,3
527,Electronic/Rock,0,2,1,2,1,4,3,2,2,4,1,2,3,3,2,3,2
528,Electronic/Rock,0,2,1,2,1,2,2,1,0,0,0,2,2,2,2,0,3
529,Electronic/Rock,0,2,1,2,2,4,4,3,1,0,0,2,3,3,3,4,3
530,Electronic/Rock,0,2,1,3,2,1,0,0,1,4,1,0,0,0,1,4,2
531,Electronic/Rock,0,1,3,2,3,3,3,4,2,0,1,3,4,0,4,2,4
532,Electronic/Rock,0,1,3,4,3,1,2,2,1,0,2,3,4,0,4,2,3
533,Electronic/Rock,0,1,3,2,3,1,1,1,2,0,1,3,4,0,4,0,4
534,Electronic/Rock,0,1,3,2,3,3,3,3,3,1,2,3,4,0,4,1,4
535,Electronic/Rock,0,1,3,1,3,1,0,0,1,3,2,3,4,0,4,2,3
536,Electronic/Rock,0,0,1,0,2,1,3,3,0,4,4,3,4,4,4,3,3
537,Electronic/Rock,0,0,1,3,2,1,2,2,0,4,4,3,4,4,4,2,3
538,Electronic/Rock,0,0,1,1,1,4,2,2,0,4,4,3,4,4,4,2,2
539,Electronic/Rock,0,0,1,1,2,4,0,0,1,4,4,3,4,4,4,1,2
540,Electronic/Rock,0,0,1,2,2,4,3,3,1,4,4,3,4,4,4,3,2
541,Electronic/Rock,0,0,1,0,2,1,1,1,0,4,4,3,4,4,4,0,2
542,Electronic/Rock,0,0,1,1,2,1,3,3,1,4,4,3,4,4,4,4,2
543,Electronic/Rock,1,1,4,2,2,4,4,4,4,4,4,3,4,4,4,3,1
544,Electronic/Rock,1,1,4,4,2,4,3,3,4,4,3,3,4,4,4,4,2
545,Electronic/Rock,1,1,4,3,2,4,0,0,4,4,4,2,4,3,3,4,0
546,Electronic/Rock,1,1,4,2,2,4,2,1,2,4,4,3,4,2,4,4,3
547,Electronic/Rock,1,1,4,3,2,4,1,1,4,4,4,3,4,2,4,4,1
548,Electronic/Rock,1,1,4,2,2,4,3,2,4,4,4,3,4,4,4,3,2
549,Electronic/Rock,1,1,4,4,2,4,4,1,4,4,4,1,4,1,3,4,0
550,Electronic/Rock,1,1,4,4,2,4,2,2,4,4,4,3,4,4,4,2,3
551,Electronic/Rock,1,1,4,4,3,1,1,1,2,4,3,3,4,4,4,4,2
552,Electronic/Rock,1,1,4,3,3,4,4,3,4,4,4,3,4,3,4,2,2
553,Electronic/Rock,1,1,4,3,3,1,3,1,4,4,4,3,4,3,4,0,1
554,Electronic/Rock,1,1,4,3,3,1,1,1,3,4,4,3,4,4,4,2,3
555,Electronic/Rock,1,1,4,3,3,1,4,4,3,4,3,3,4,4,4,0,3
556,Electronic/Rock,3,1,1,0,2,4,1,0,2,4,3,1,3,1,2,2,0
557,Electronic/Rock,3,1,1,2,2,1,3,4,2,4,3,3,4,1,4,1,2
558,Electronic/Rock,3,1,1,0,2,1,2,1,1,0,1,3,4,0,4,1,2
559,Electronic/Rock,3,1,1,1,2,1,0,0,0,0,4,3,4,1,4,3,2
560,Electronic/Rock,3,1,1,0,2,1,1,2,3,0,2,3,4,0,4,3,2
561,Electronic/Rock,3,1,1,0,2,4,1,1,0,4,3,3,4,2,4,4,1
562,Electronic/Rock,3,1,1,0,2,4,1,2,4,4,2,3,4,0,4,4,2
563,Electronic/Rock,3,1,1,0,2,1,4,3,1,3,2,4,0,0,0,2,2
564,Electronic/Rock,3,1,1,0,3,1,3,2,0,4,0,3,1,1,4,1,4
565,Electronic/Rock,3,1,1,0,2,1,1,0,0,2,0,3,4,1,4,3,1
566,Electronic/Rock,0,1,3,1,3,3,4,3,2,2,2,4,0,1,0,4,1
567,Electronic/Rock,0,1,1,1,3,3,4,4,4,4,4,3,4,4,4,2,4
568,Electronic/Rock,0,1,1,0,3,1,2,2,1,4,1,1,4,4,3,0,0
569,Electronic/Rock,0,1,0,0,2,1,2,1,0,4,1,4,3,3,0,0,1
570,Electronic/Rock,0,1,0,0,2,1,0,1,1,3,3,2,4,4,4,0,2
571,Electronic/Rock,0,1,0,1,2,1,1,0,3,2,2,1,3,4,3,1,0
572,Electronic/Rock,0,1,2,0,3,3,2,1,3,4,4,3,4,3,4,4,3
573,Electronic/Rock,0,1,2,0,3,3,3,3,2,4,4,1,4,4,3,3,0
574,Electronic/Rock,0,1,2,2,3,3,2,1,2,4,4,4,3,4,2,3,0
575,Electronic/Rock,0,1,2,2,3,3,2,2,3,4,4,1,4,4,3,4,0
576,Electronic/Rock,0,1,2,0,3,3,0,0,1,4,4,4,2,4,0,2,0
577,Electronic/Rock,0,1,2,1,3,3,1,2,0,4,4,2,4,4,3,3,0
578,Electronic/Rock,0,1,3,0,3,3,1,1,0,4,2,3,4,4,4,3,3
579,Electronic/Rock,0,1,3,2,3,1,3,3,1,4,2,3,4,4,4,2,2
580,Electronic/Rock,0,1,3,2,2,1,2,2,1,4,2,3,4,4,4,0,2
581,Electronic/Rock,0,1,3,2,3,1,0,0,0,4,2,3,4,4,4,3,3
582,Electronic/Rock,0,1,3,2,2,1,2,3,2,4,3,3,4,4,4,3,3
583,Electronic/Rock,0,1,3,1,3,3,4,4,2,4,2,3,4,4,4,1,3
584,Electronic/Rock,0,1,3,0,3,3,1,1,0,4,2,3,4,4,4,2,1
585,Electronic/Rock,3,1,3,0,2,1,1,1,0,4,3,3,4,4,4,2,1
586,Electronic/Rock,3,1,2,2,2,3,2,1,1,4,3,2,4,4,3,4,0
587,Electronic/Rock,3,1,2,2,2,1,4,4,3,4,3,3,4,4,4,3,3
588,Electronic/Rock,3,1,0,2,2,1,0,1,1,4,4,2,4,4,4,3,0
589,Electronic/Rock,3,1,2,0,3,3,4,4,1,4,2,3,4,4,4,0,4
590,Electronic/Rock,3,1,4,1,2,1,2,3,2,4,2,3,4,4,4,2,3
591,Electronic/Rock,3,1,1,3,2,1,3,3,3,3,4,3,4,4,4,0,3
592,Electronic/Rock,3,1,4,4,2,1,1,1,2,4,2,3,4,4,4,4,2
593,Electronic/Rock,3,1,2,2,2,1,2,2,2,4,4,3,4,4,4,0,3
594,Electronic/Rock,3,1,0,4,2,1,2,3,4,4,4,3,4,4,4,4,2
595,Electronic/Rock,3,4,4,3,2,1,0,0,4,4,1,3,4,3,4,1,2
596,Electronic/Rock,3,4,4,2,2,4,4,4,3,0,2,0,0,1,1,3,0
597,Electronic/Rock,3,4,4,1,2,1,0,1,0,4,4,3,4,4,4,3,1
598,Electronic/Rock,3,4,4,0,2,1,2,3,0,4,3,3,4,4,4,2,4
599,Electronic/Rock,3,4,4,1,2,1,2,2,0,4,3,3,4,4,4,2,4
600,Electronic/Rock,3,4,4,1,2,1,2,2,0,4,0,3,4,4,4,2,4
601,Electronic/Rock,3,4,4,3,2,1,4,4,1,4,3,3,4,4,4,4,4
602,Electronic/Rock,3,4,4,4,3,3,4,3,2,4,2,3,4,4,4,4,3
603,Electronic/Rock,1,3,2,0,3,3,0,0,1,4,4,4,2,4,0,2,0
604,Electronic/Rock,0,1,3,4,3,3,2,1,2,3,3,3,4,4,4,1,3
605,Electronic/Rock,0,1,3,3,3,3,2,2,1,3,3,3,4,4,4,3,3
606,Electronic/Rock,0,1,3,2,2,1,1,2,3,2,2,3,4,4,4,4,3
607,Electronic/Rock,0,1,3,2,2,3,2,2,3,2,2,3,4,4,4,0,3
608,Electronic/Rock,0,1,3,3,3,3,4,4,3,2,2,3,4,4,4,2,3
609,Electronic/Rock,3,1,3,3,2,1,2,2,4,2,1,2,2,3,3,2,0
610,Electronic/Rock,3,1,3,3,1,4,2,3,4,2,2,3,3,4,3,0,0
611,Electronic/Rock,3,1,3,2,1,1,3,3,4,1,1,3,4,4,4,3,2
612,Electronic/Rock,3,1,3,2,1,1,4,4,4,3,1,3,4,4,4,4,2
